precision,recall
0.4123006833712984,1.0
0.41196581196581195,0.9986187845303868
0.4122006841505131,0.9986187845303868
0.41243582430119796,0.9986187845303868
0.4126712328767123,0.9986187845303868
0.4129069103369503,0.9986187845303868
0.41314285714285715,0.9986187845303868
0.41337907375643224,0.9986187845303868
0.41361556064073224,0.9986187845303868
0.41385231825987406,0.9986187845303868
0.41408934707903783,0.9986187845303868
0.4143266475644699,0.9986187845303868
0.41456422018348627,0.9986187845303868
0.41480206540447506,0.9986187845303868
0.4150401836969001,0.9986187845303868
0.4152785755313039,0.9986187845303868
0.41551724137931034,0.9986187845303868
0.41575618171362855,0.9986187845303868
0.4159953970080552,0.9986187845303868
0.4162348877374784,0.9986187845303868
0.41647465437788017,0.9986187845303868
0.41671469740634004,0.9986187845303868
0.41695501730103807,0.9986187845303868
0.4171956145412579,0.9986187845303868
0.4174364896073903,0.9986187845303868
0.41767764298093585,0.9986187845303868
0.41791907514450866,0.9986187845303868
0.4181607865818392,0.9986187845303868
0.4184027777777778,0.9986187845303868
0.41864504921829765,0.9986187845303868
0.41888760139049824,0.9986187845303868
0.4191304347826087,0.9986187845303868
0.4193735498839907,0.9986187845303868
0.4196169471851422,0.9986187845303868
0.41986062717770034,0.9986187845303868
0.4201045903544451,0.9986187845303868
0.42034883720930233,0.9986187845303868
0.4205933682373473,0.9986187845303868
0.42083818393480793,0.9986187845303868
0.42108328479906815,0.9986187845303868
0.42132867132867136,0.9986187845303868
0.4215743440233236,0.9986187845303868
0.4218203033838973,0.9986187845303868
0.4220665499124343,0.9986187845303868
0.4223130841121495,0.9986187845303868
0.42255990648743424,0.9986187845303868
0.42280701754385963,0.9986187845303868
0.4230544177881802,0.9986187845303868
0.42330210772833726,0.9986187845303868
0.4235500878734622,0.9986187845303868
0.42379835873388044,0.9986187845303868
0.4240469208211144,0.9986187845303868
0.4242957746478873,0.9986187845303868
0.42454492072812683,0.9986187845303868
0.42479435957696826,0.9986187845303868
0.42504409171075835,0.9986187845303868
0.4252941176470588,0.9986187845303868
0.4255444379046498,0.9986187845303868
0.42579505300353354,0.9986187845303868
0.4260459634649381,0.9986187845303868
0.42629716981132076,0.9986187845303868
0.4265486725663717,0.9986187845303868
0.4268004722550177,0.9986187845303868
0.4270525694034259,0.9986187845303868
0.42730496453900707,0.9986187845303868
0.42755765819041985,0.9986187845303868
0.427810650887574,0.9986187845303868
0.4280639431616341,0.9986187845303868
0.4283175355450237,0.9986187845303868
0.42857142857142855,0.9986187845303868
0.4288256227758007,0.9986187845303868
0.429080118694362,0.9986187845303868
0.42933491686460806,0.9986187845303868
0.4295900178253119,0.9986187845303868
0.42984542211652793,0.9986187845303868
0.43010113027959546,0.9986187845303868
