precision,recall
0.366953877344146,1.0
0.36663286004056794,0.9986187845303868
0.3668188736681887,0.9986187845303868
0.36700507614213196,0.9986187845303868
0.36719146775012695,0.9986187845303868
0.3673780487804878,0.9986187845303868
0.3675648195221149,0.9986187845303868
0.36775178026449645,0.9986187845303868
0.36793893129770994,0.9986187845303868
0.3681262729124236,0.9986187845303868
0.3683138053998981,0.9986187845303868
0.36850152905198774,0.9986187845303868
0.3686894441611423,0.9986187845303868
0.36887755102040815,0.9986187845303868
0.36906584992343033,0.9986187845303868
0.36925434116445355,0.9986187845303868
0.369443025038324,0.9986187845303868
0.3696319018404908,0.9986187845303868
0.3698209718670077,0.9986187845303868
0.37001023541453426,0.9986187845303868
0.37019969278033793,0.9986187845303868
0.3703893442622951,0.9986187845303868
0.3705791901588929,0.9986187845303868
0.3707692307692308,0.9986187845303868
0.3709594663930221,0.9986187845303868
0.3711498973305955,0.9986187845303868
0.3713405238828968,0.9986187845303868
0.3715313463514902,0.9986187845303868
0.37172236503856043,0.9986187845303868
0.37191358024691357,0.9986187845303868
0.3721049922799794,0.9986187845303868
0.3722966014418126,0.9986187845303868
0.37248840803709427,0.9986187845303868
0.37268041237113403,0.9986187845303868
0.37287261474987105,0.9986187845303868
0.37306501547987614,0.9986187845303868
0.3732576148683531,0.9986187845303868
0.3734504132231405,0.9986187845303868
0.3736434108527132,0.9986187845303868
0.3738366080661841,0.9986187845303868
0.37403000517330576,0.9986187845303868
0.37422360248447206,0.9986187845303868
0.37441740031071985,0.9986187845303868
0.3746113989637306,0.9986187845303868
0.374805598755832,0.9986187845303868
0.375,0.9986187845303868
0.3751946030098599,0.9986187845303868
0.37538940809968846,0.9986187845303868
0.3755844155844156,0.9986187845303868
0.37577962577962576,0.9986187845303868
0.37597503900156004,0.9986187845303868
0.3761706555671176,0.9986187845303868
0.37636647579385735,0.9986187845303868
0.3765625,0.9986187845303868
0.3767587285044294,0.9986187845303868
0.37695516162669446,0.9986187845303868
0.37715179968701096,0.9986187845303868
0.37734864300626303,0.9986187845303868
0.37754569190600523,0.9986187845303868
0.3777429467084639,0.9986187845303868
0.3779404077365395,0.9986187845303868
0.37813807531380755,0.9986187845303868
0.3783359497645212,0.9986187845303868
0.3785340314136126,0.9986187845303868
0.3787323205866946,0.9986187845303868
0.3789308176100629,0.9986187845303868
0.37912952281069745,0.9986187845303868
0.3793284365162644,0.9986187845303868
0.3795275590551181,0.9986187845303868
0.3797268907563025,0.9986187845303868
0.37992643194955333,0.9986187845303868
0.3801261829652997,0.9986187845303868
0.380326144134666,0.9986187845303868
0.38052631578947366,0.9986187845303868
0.3807266982622433,0.9986187845303868
0.380927291886196,0.9986187845303868
0.3811280969952557,0.9986187845303868
0.3813291139240506,0.9986187845303868
0.38153034300791555,0.9986187845303868
0.38173178458289336,0.9986187845303868
0.38193343898573695,0.9986187845303868
0.3821353065539112,0.9986187845303868
0.38233738762559494,0.9986187845303868
0.3825396825396825,0.9986187845303868
0.38274219163578616,0.9986187845303868
0.3829449152542373,0.9986187845303868
0.383147853736089,0.9986187845303868
0.38335100742311773,0.9986187845303868
0.38355437665782494,0.9986187845303868
0.3837579617834395,0.9986187845303868
0.3839617631439193,0.9986187845303868
0.3841657810839532,0.9986187845303868
0.3843700159489633,0.9986187845303868
0.38457446808510637,0.9986187845303868
0.3847791378392762,0.9986187845303868
0.38498402555910544,0.9986187845303868
0.3851891315929675,0.9986187845303868
0.3853944562899787,0.9986187845303868
0.3856,0.9986187845303868
0.3858057630736393,0.9986187845303868
0.38601174586225306,0.9986187845303868
0.38621794871794873,0.9986187845303868
0.3864243719935863,0.9986187845303868
0.3866310160427808,0.9986187845303868
0.3868378812199037,0.9986187845303868
0.38704496788008563,0.9986187845303868
0.387252276379218,0.9986187845303868
0.387459807073955,0.9986187845303868
0.38766756032171584,0.9986187845303868
0.3878755364806867,0.9986187845303868
0.38808373590982287,0.9986187845303868
0.3882921589688507,0.9986187845303868
0.38850080601826975,0.9986187845303868
0.38870967741935486,0.9986187845303868
0.38891877353415816,0.9986187845303868
0.3891280947255113,0.9986187845303868
0.3893376413570275,0.9986187845303868
0.3895474137931034,0.9986187845303868
0.3897574123989218,0.9986187845303868
0.38996763754045305,0.9986187845303868
0.39017808958445765,0.9986187845303868
0.3903887688984881,0.9986187845303868
0.3905996758508914,0.9986187845303868
0.3908108108108108,0.9986187845303868
0.3910221741481882,0.9986187845303868
0.3912337662337662,0.9986187845303868
0.3914455874390904,0.9986187845303868
0.3916576381365114,0.9986187845303868
0.39186991869918697,0.9986187845303868
0.3920824295010846,0.9986187845303868
