precision,recall
0.4638052530429212,1.0
0.4634615384615385,0.9986187845303868
0.463758819756254,0.9986187845303868
0.46405648267008986,0.9986187845303868
0.464354527938343,0.9986187845303868
0.4646529562982005,0.9986187845303868
0.464951768488746,0.9986187845303868
0.46525096525096526,0.9986187845303868
0.46555054732775275,0.9986187845303868
0.46585051546391754,0.9986187845303868
0.4661508704061896,0.9986187845303868
0.4664516129032258,0.9986187845303868
0.46675274370561654,0.9986187845303868
0.46705426356589147,0.9986187845303868
0.4673561732385262,0.9986187845303868
0.46765847347994827,0.9986187845303868
0.4679611650485437,0.9986187845303868
0.4682642487046632,0.9986187845303868
0.46856772521062867,0.9986187845303868
0.4688715953307393,0.9986187845303868
0.4691758598312784,0.9986187845303868
0.4694805194805195,0.9986187845303868
0.4697855750487329,0.9986187845303868
0.47009102730819247,0.9986187845303868
0.4703968770331815,0.9986187845303868
0.470703125,0.9986187845303868
0.4710097719869707,0.9986187845303868
0.47131681877444587,0.9986187845303868
0.47162426614481406,0.9986187845303868
0.4719321148825065,0.9986187845303868
0.4722403657740039,0.9986187845303868
0.4725490196078431,0.9986187845303868
0.4728580771746239,0.9986187845303868
0.4731675392670157,0.9986187845303868
0.47347740667976423,0.9986187845303868
0.4737876802096986,0.9986187845303868
0.4740983606557377,0.9986187845303868
0.4744094488188976,0.9986187845303868
0.4747209455022981,0.9986187845303868
0.47503285151116953,0.9986187845303868
0.47534516765285995,0.9986187845303868
0.4756578947368421,0.9986187845303868
0.4759710335747202,0.9986187845303868
0.4762845849802372,0.9986187845303868
0.47659854976928145,0.9986187845303868
0.47691292875989444,0.9986187845303868
0.4772277227722772,0.9986187845303868
0.4775429326287979,0.9986187845303868
0.47785855915399866,0.9986187845303868
0.4781746031746032,0.9986187845303868
0.4784910655195235,0.9986187845303868
0.47880794701986756,0.9986187845303868
0.47912524850894633,0.9986187845303868
0.47944297082228116,0.9986187845303868
0.47976111479761113,0.9986187845303868
0.4800796812749004,0.9986187845303868
0.48039867109634554,0.9986187845303868
0.480718085106383,0.9986187845303868
0.4810379241516966,0.9986187845303868
0.481358189081225,0.9986187845303868
0.4816788807461692,0.9986187845303868
0.482,0.9986187845303868
0.48232154769846564,0.9986187845303868
0.4826435246995995,0.9986187845303868
0.48296593186372744,0.9986187845303868
0.4832887700534759,0.9986187845303868
0.4836120401337793,0.9986187845303868
0.4839357429718876,0.9986187845303868
0.4842598794373744,0.9986187845303868
0.48458445040214476,0.9986187845303868
0.48490945674044267,0.9986187845303868
0.48523489932885905,0.9986187845303868
0.48488918737407655,0.9972375690607734
0.4852150537634409,0.9972375690607734
0.4855413584398117,0.9972375690607734
0.4858681022880215,0.9972375690607734
0.4861952861952862,0.9972375690607734
0.4865229110512129,0.9972375690607734
0.4868509777478085,0.9972375690607734
0.48717948717948717,0.9972375690607734
0.487508440243079,0.9972375690607734
0.48783783783783785,0.9972375690607734
0.48816768086544965,0.9972375690607734
0.4884979702300406,0.9972375690607734
0.4888287068381855,0.9972375690607734
0.489159891598916,0.9972375690607734
0.4894915254237288,0.9972375690607734
0.4898236092265943,0.9972375690607734
0.49015614392396467,0.9972375690607734
